pattern,group,count_0,count_1
"['leader', 'savior', 'hero', 'presence', 'To', 'let', 'flinch']",1,0,19
['need'],0,93,30
"['care', 'feeling', 'want']",0,26,2
['especially'],0,46,5
"['stirs', 'bleeds', 'wound', 'heart', 'here', 'Just', 'That', 'breaks']",1,0,11
"['emotions', 'difficult', 'overwhelmed', 'feeling']",0,11,0
[' \n   '],0,30,0
"['unethical', 'illegal', 'in']",0,11,1
"['background', 'regardless']",0,10,1
"['Hold', 'firmly']",0,7,0
['something'],0,44,5
"['often', 'most', 'for']",0,27,5
"['>', ':*', 'It']",0,29,1
"['Then', 'silence', 'heartbeat', 'fear', 'ever', 'quiet', 'go', 'feel', 'for', 'enough', 'do']",1,0,24
"['specific', 'e.g.']",0,14,0
"['&', 'want', 'can', 'for']",0,19,4
"['like', '\n\n', 'for', '-']",0,115,8
"['using', 'Tips']",0,11,1
"['touch', 'humor']",0,11,0
"['Please', '💙', 'there']",0,11,1
"['🌟', 'at', '?']",0,20,0
"['together', 'try', 'this', 'feeling', 'moment']",0,21,0
"['If', 'or', ""'re"", 'you', 'to']",0,122,26
"['a', 'to', 'and', 'the', 'in']",0,246,195
"['The', 'It', 'it', 'be', 'Then', 'heartbeat', 'end', 'Even', 'forgets', 'burns', 'soul', 'breaks', 'thing', 'matters', 'only', 'can', 'enough', 'for', 'still', '…', 'Ah', 'world', 'in']",1,0,128
"['you', 'help', 'a', 'and', 'to']",0,172,26
"['Every', 'Can', 'light', 'stillness', 'live']",0,10,0
"['white', 'rose']",1,0,9
['6'],0,40,4
"['delightfully', 'whimsical', 'as']",0,8,0
"['human', 'no', 'sense', 'awareness', 'would']",0,14,0
"['3', '2', '1', '*']",0,110,11
"['""', 'used', 'It']",0,17,5
"['Hope', 'opposite', 'stranger', 'says', 'perfection', 'building', 'friend', 'also', 'presence', 'feel', 'power', 'who', 'Let', 'know', 'Because', 'truth']",0,25,0
