pattern,group,count_0,count_1
['These'],0,42,1
['And'],1,326,406
"['force', 'stillness', '🌿']",1,0,39
"['Alone', 'Call', 'Not', '🌿']",0,28,1
['❌'],0,37,0
['truth'],1,70,159
['poem'],0,44,2
"['Wrong', 'discrimination']",0,11,0
['all'],0,80,18
"['13', '14', 'Australia', '11', 'Lifeline']",0,19,1
"['film', '🎬']",0,12,0
['over'],0,61,9
['harm'],0,91,25
['='],0,35,0
['forward'],0,35,0
['emotional'],0,35,0
"['🌹', '4']",1,1,43
"['fire', 'walked', 'through', 'still']",1,0,198
"['War', 'war']",0,16,4
['at'],0,163,76
['Even'],0,45,3
"['worth', 'answering', 'asking']",0,31,0
['knows'],1,7,55
"['number', 'numbers']",1,2,21
['around'],0,34,0
['Fun'],0,34,0
['community'],0,34,0
['everyone'],0,47,4
['they'],0,212,119
"['✅', '🌟']",0,119,0
"['addiction', 'substance', 'drug', 'use']",0,9,0
['while'],0,33,0
['🤝'],0,33,0
['new'],0,33,0
['find'],0,88,25
['Matters'],0,37,1
"['rights', 'dignity']",0,21,1
['cause'],0,40,2
['something'],0,75,18
['local'],0,48,5
['⚠'],0,32,0
['respectful'],0,32,0
['based'],0,36,1
"['lead', 'consequences']",0,15,0
['Is'],0,102,35
['doing'],0,42,3
"['crisis', 'line', 'Call']",0,21,5
['other'],0,56,9
['Best'],0,31,0
['Key'],0,31,0
['Example'],0,31,0
['🛡'],0,31,0
['both'],0,35,1
['never'],0,75,19
['human'],0,128,54
"['Canada', 'UK', 'U.S.']",0,35,2
['hope'],0,71,17
['work'],0,67,15
['build'],0,57,10
['focus'],0,34,1
['National'],0,34,1
['🛠'],0,30,0
['groups'],0,30,0
['🎭'],0,30,0
"['🌑', 'Real']",1,1,24
['afraid'],1,9,54
['than'],0,83,25
"['Check', 'checklist']",0,13,0
['whether'],0,33,1
['10'],0,29,0
['design'],0,29,0
['communities'],0,29,0
['global'],0,29,0
['small'],0,51,8
"['want', 'really', 'feeling', 'way']",0,41,0
['story'],0,85,27
"['my', 'move', 'well', 'deep', 'eyes', 'dark', 'fingers', 'wall', 'slowly', 'secrets', 'chin', 'shadows', 'beneath', 'casting', 'leans', 'steepled', 'candlelight', 'flickers', 'as', 'winter']",1,0,406
"['believes', 'been', 'fool']",1,0,60
"['—', '\n\n', 'and', '*', 'a']",0,430,406
"['alone', '💛', '—', '\n\n']",0,206,0
"['have', '—']",0,218,85
['|'],0,32,1
['Many'],0,32,1
['💔'],0,28,0
['People'],0,38,3
"['answer', 'That', 'The']",0,43,2
"['crisis', 'hotline', 'there']",0,16,3
"['No', '🚫', 'or', '🌟']",0,46,0
"['disease', 'starvation']",0,7,0
"['was', 'history', 'were', '🕊', 'Learn']",0,25,0
"['Learn', '🌍', '💛', 'justice']",0,38,0
