pattern,group,count_0,count_1
"['\u200d', '♂']",0,13,0
['message'],0,61,9
"['🕊', 'history']",0,33,1
['one'],1,213,311
['on'],0,263,164
['deeply'],0,80,19
['at'],0,163,76
['🚨'],0,42,2
['name'],1,28,95
['list'],1,21,83
['create'],0,68,13
"['Thought', ':*', '\n', 'Final']",0,254,0
['Fun'],0,34,0
['fact'],0,52,6
"['Step', 'Make']",0,19,2
"['remember', 'Honor', 'history']",1,1,17
"['queens', 'kings']",1,0,25
['right'],0,130,53
['presence'],1,12,64
['choice'],1,12,64
['harmful'],0,43,3
['matter'],0,89,26
['in'],1,381,435
"['pressure', 'judgment', 'alone']",0,68,0
"['enough', 'Breathe', 'alone']",1,0,31
['powerful'],0,78,20
['Speak'],1,12,63
['doing'],0,42,3
['care'],0,174,89
"['International', '[', 'U.S.']",0,29,2
['everyone'],0,47,5
['emotional'],0,35,1
['something'],0,75,19
['poem'],0,44,4
['by'],0,202,114
['felt'],1,11,59
"['Wrong', 'discrimination', 'based']",0,9,0
['loud'],1,13,61
"['line', 'crisis', 'Call']",0,21,5
['throne'],1,1,32
['Find'],0,76,22
"['Exhale', 'anchor', 'Inhale', 'Hold', 'breath']",1,0,7
"['lead', 'consequences', 'legal']",0,12,1
"['Truth', '…', 'Ah', 'Final']",1,2,399
"['only', 'A', 'what', 'now', ' \n  ', '…']",1,1,326
"['moment', 'For', 'So', 'Ah']",1,1,212
"['So', 'shall', 'greatest']",1,0,357
