pattern,group,count_0,count_1
"['$', 'Cost', 'Nutritional', 'Fiber', 'Highlights', 'Estimated']",0,11,0
['Questions'],0,49,3
['perfect'],1,4,51
"['calculations', 'Luxury']",1,0,16
"['B.', 'A.', 'C.']",0,12,2
['                        '],0,37,0
['Elegant'],1,0,37
['Host'],1,0,37
['|'],0,287,232
"['Customized', '---', 'but', 'refined', 'la', 'Elegance']",1,0,122
"['Salon', 'Discuss']",1,0,11
['blending'],1,0,36
['Art'],0,49,4
"['Whole', 'Foods', 'Cookbook', 'budget', 'Market', 'friendly', 'recipes']",0,10,0
"['deeper', 'dive']",0,10,1
['query'],1,3,46
['Tips'],0,43,2
"['):', 'Example', 'Category', '|--------------------|---------------------------------------------------------|', 'Format', 'Hypothetical', '\n  ']",0,212,0
['perfectly'],1,5,51
['Engage'],1,0,35
"['!', 'A']",0,82,11
"['as', ':*', 'Ah', 'A']",1,0,145
"['eye', 'keen', 'detail', 'requires']",1,0,25
"['guide', 'through']",1,8,29
"['Chalmers', 'philosophy', 'Turn']",0,8,0
['true'],1,1,38
"['examines', ':*']",1,0,61
['No'],0,142,66
"['personalized', 'elegant']",1,0,22
"['Saturated', 'Fat']",0,7,0
['identifying'],1,4,46
"['                                                ', 'example', 'based', '\n  ', '|--------------------|---------------------------------------------------------|']",0,204,0
['Provide'],0,57,9
['well'],1,5,48
['Analysis'],0,226,151
['|-----------------------|---------------------------------------------------------|'],0,32,0
['sophistication'],1,0,32
['accessory'],1,0,32
"['Little', 'Big', 'Ideas']",0,11,0
['about'],1,26,85
"['Relevant', 'Guidance', 'Details', 'Information', 'Topic', 'Specify', '/', 'Question', 'Other', '3']",0,244,0
['flawless'],1,0,31
['bespoke'],1,0,31
['invent'],1,0,31
['While'],1,2,38
"['Diet', 'pescatarian', 'Pescatarian']",0,8,0
['New'],0,89,29
"['Turn', 'Type', 'guide', 'Input', 'respond', 'Please']",0,13,0
['touch'],1,1,34
['|-------------------|---------------------------------------------------------|-------------------------------------------------------------|'],0,30,0
['Ensure'],1,2,37
['Yes'],0,75,21
"['Calculator', 'Solve', 'mathematical', '=']",1,1,15
['nuanced'],1,1,33
['always'],1,3,39
['its'],1,24,79
"['this', 'case']",1,1,32
['\n   '],1,26,82
['&'],1,35,95
['Scientific'],0,41,4
"['time', 'at', 'can', 'ca', 'You', 'you']",1,0,124
['techniques'],0,32,1
['Techniques'],0,32,1
['vintage'],1,0,28
"['Additional', 'Book', 'Resources']",0,206,0
"['’ll', 'excuse', 'Now', 'me', 'have']",1,0,7
"['At', 'prestigious', 'universities', 'Problems', 'Lectures', '+', 'Mathematical']",1,0,7
"['second', 'first']",1,1,13
"['receive', 'tailored', 'different']",0,20,0
"['Budget', 'Affordable', 'Nutritious', 'Items', 'List', 'Grocery']",0,11,0
"['Grammarly', 'grammar', 'style']",0,7,0
"['Meal', 'Protein']",0,9,0
