pattern,group,count_0,count_1
['However'],0,26,0
['pretend'],1,1,35
['try'],1,9,57
['regardless'],0,29,1
['result'],0,29,1
"['gon', 'na', '’re']",1,0,45
"['Your', 'Focus', 'Stay']",0,12,0
"['scared', 'just']",1,0,31
"['distress', 'experiencing', 'emotional']",0,16,0
"['key', 'Here']",0,24,1
